sep=,
data type,HARD (30),,
crossover probability,0.8,,
mutation probability,0.8,,
mutated length,7,23%,
generation size,50,,
number of generations,1000,,
selection type,TOURNAMENT,,
tournament size,3,6%,
,,,,
1,29493,29493,48561,
2,28127,28127,44112,
3,25945,25945,38858,
4,25945,26583,40796,
5,25945,26311,35834,
6,25276,25276,41654,
7,23324,23324,36967,
8,21003,21003,35868,
9,21003,22501,37892,
10,19793,19793,37119,
11,19358,19358,36402,
12,19358,20083,35294,
13,19358,21185,36608,
14,19358,20672,34509,
15,19358,20460,33533,
16,19358,20460,31902,
17,19358,20310,35097,
18,19358,20533,32062,
19,19358,20533,30998,
20,19358,20478,32634,
21,19358,19993,30120,
22,19358,19846,31390,
23,19358,19780,32927,
24,18995,18995,32056,
25,18995,18995,31816,
26,18775,18775,27296,
27,18270,18270,29206,
28,18270,18502,28059,
29,17400,17400,28365,
30,17400,17400,30967,
31,17400,17885,30381,
32,17285,17285,32005,
33,17285,17400,27642,
34,17285,18123,29608,
35,17285,17590,31873,
36,17241,17241,33864,
37,16812,16812,30998,
38,16812,16812,28727,
39,16812,16812,26819,
40,16787,16787,29839,
41,16787,17340,26915,
42,16087,16087,26800,
43,15797,15797,25843,
44,15239,15239,29257,
45,15239,15239,30060,
46,15239,15609,30072,
47,15239,15527,26567,
48,15239,15795,29940,
49,15239,15629,28280,
50,15239,15999,30339,
51,15239,15354,31178,
52,15239,15354,26984,
53,15239,15527,29511,
54,15239,16140,30132,
55,15239,15534,28802,
56,15239,15534,29828,
57,15239,16087,29141,
58,15239,15577,26968,
59,15239,15577,29304,
60,15239,15602,24637,
61,15239,15859,27867,
62,15234,15234,25979,
63,15234,15989,29277,
64,15234,16952,30387,
65,15234,17067,29229,
66,15234,16793,27931,
67,15234,16697,32820,
68,15234,16697,32145,
69,15234,16747,29462,
70,15234,16997,27070,
71,15234,16580,31255,
72,15234,16580,26421,
73,15234,15722,30030,
74,15234,15997,27132,
75,15234,16411,26970,
76,15234,16019,27099,
77,15234,15922,29823,
78,15234,15974,30522,
79,15234,15974,25906,
80,15234,15629,29415,
81,15234,15629,27682,
82,15234,15629,28829,
83,15234,15484,26844,
84,15234,15484,30909,
85,15234,16072,25880,
86,15234,15974,25084,
87,14989,14989,31372,
88,14989,14989,28585,
89,14989,16009,27143,
90,14989,15909,25233,
91,14989,16009,26146,
92,14989,16074,26611,
93,14989,15249,32945,
94,14989,15539,28187,
95,14989,15909,27746,
96,14989,15909,31537,
97,14989,15909,28847,
98,14989,15909,29191,
99,14989,15909,26321,
100,14989,16104,29606,
101,14989,15954,33859,
102,14989,15919,31402,
103,14989,15919,30696,
104,14989,15919,27039,
105,14989,16449,28007,
106,14989,16449,26665,
107,14989,15824,28946,
108,14989,15819,29894,
109,14989,16189,27981,
110,14989,15819,29754,
111,14989,15309,30989,
112,14989,15309,27140,
113,14989,15239,26639,
114,14989,15819,29504,
115,14989,14989,27569,
116,14989,15119,30655,
117,14989,15119,31627,
118,14989,15404,30923,
119,14989,15554,28227,
120,14989,15404,25679,
121,14989,15174,24674,
122,14989,15174,23722,
123,14989,15124,31107,
124,14939,14939,28524,
125,14939,15054,28491,
126,14939,15054,23534,
127,14939,15054,27513,
128,14939,15354,27872,
129,14939,15354,29580,
130,14939,15417,26162,
131,14939,15179,27729,
132,14939,16090,29736,
133,14939,15229,26355,
134,14939,15445,28487,
135,14939,15482,27822,
136,14939,15354,27407,
137,14939,15490,23604,
138,14939,15490,25132,
139,14709,14709,26958,
140,14709,14932,29043,
141,14709,15502,26935,
142,14709,15819,26043,
143,14709,15977,26842,
144,14709,15865,26142,
145,14709,15272,29484,
146,14709,15194,25725,
147,14709,15604,26392,
148,14709,15879,29975,
149,14709,16487,27183,
150,14709,16745,27377,
151,14709,16857,30633,
152,14709,16907,28357,
153,14709,16437,27929,
154,14709,16437,27239,
155,14709,16712,28523,
156,14709,16842,28758,
157,14709,15927,33122,
158,14709,17133,27347,
159,14709,17133,26959,
160,14709,17249,30307,
161,14709,16414,34385,
162,14709,16577,30766,
163,14709,16577,31668,
164,14709,16149,28445,
165,14709,16317,31834,
166,14709,16084,29208,
167,14709,16274,26877,
168,14709,16429,24584,
169,14709,15924,27955,
170,14709,16867,29125,
171,14709,16597,31675,
172,14709,16877,32980,
173,14709,16992,31756,
174,14709,16315,32450,
175,14709,16315,28677,
176,14709,16315,28827,
177,14709,16430,32020,
178,14709,16430,31345,
179,14709,16250,27931,
180,14709,16550,28086,
181,14709,16033,32231,
182,14709,16338,30333,
183,14709,16338,31661,
184,14709,16428,28083,
185,14709,15932,26499,
186,14709,16504,27720,
187,14709,16934,30890,
188,14709,16620,33102,
189,14709,16620,27962,
190,14709,15890,30238,
191,14709,17583,32406,
192,14709,16617,29767,
193,14709,16552,28295,
194,14709,16552,27547,
195,14709,16552,29137,
196,14709,16742,34143,
197,14709,16752,27720,
198,14709,16742,30621,
199,14709,17100,33726,
200,14709,16962,29898,
201,14709,16095,33610,
202,14709,16095,31782,
203,14709,16095,27377,
204,14709,16215,30055,
205,14709,17062,30816,
206,14709,17150,28118,
207,14709,16639,27473,
208,14709,17045,29309,
209,14709,17274,28673,
210,14709,16784,32232,
211,14709,16679,26649,
212,14709,16889,31760,
213,14709,16969,32402,
214,14709,16954,27100,
215,14709,16694,30440,
216,14709,16649,30014,
217,14709,16634,29431,
218,14709,16634,25512,
219,14709,16029,31217,
220,14709,16634,32331,
221,14709,16424,32590,
222,14709,16359,26004,
223,14709,16359,30078,
224,14709,16359,27434,
225,14709,16359,26954,
226,14709,16359,28535,
227,14709,16239,27111,
228,14709,16359,33802,
229,14709,15459,30959,
230,14709,16329,29383,
231,14709,16079,27647,
232,14709,16329,27690,
233,14709,16079,27822,
234,14709,16389,26530,
235,14709,16359,32050,
236,14709,16562,29292,
237,14709,16359,29368,
238,14709,16359,34376,
239,14709,16449,28818,
240,14709,16442,26819,
241,14709,15827,31201,
242,14709,16199,30490,
243,14709,15959,26744,
244,14709,16022,27308,
245,14709,16442,33458,
246,14709,16304,33236,
247,14709,17607,30130,
248,14709,16442,26266,
249,14709,16442,29847,
250,14709,16522,28579,
251,14709,16707,29199,
252,14709,16522,33325,
253,14709,16949,29623,
254,14709,17047,32361,
255,14709,16770,28619,
256,14709,16462,28378,
257,14709,16499,30179,
258,14709,16934,32462,
259,14709,16354,33148,
260,14709,16089,32965,
261,14709,16369,28395,
262,14709,16369,34672,
263,14709,16269,25878,
264,14709,15909,26623,
265,14709,17104,28842,
266,14709,17309,28403,
267,14709,16909,26934,
268,14709,16529,34036,
269,14709,16760,34695,
270,14709,16830,30650,
271,14709,16369,31046,
272,14709,16407,24361,
273,14709,16247,29870,
274,14709,16199,30337,
275,14709,16199,31623,
276,14709,15224,31521,
277,14709,15164,24538,
278,14554,14554,27193,
279,14554,15164,26347,
280,14554,15164,26564,
281,14554,14829,28704,
282,14554,14599,23639,
283,14034,14034,29230,
284,13884,13884,25601,
285,13884,14244,24724,
286,13884,14479,26789,
287,13884,14034,23204,
288,13884,14179,23694,
289,13884,14474,23352,
290,13884,14695,26154,
291,13884,13884,29785,
292,13884,14322,28495,
293,13884,14452,26989,
294,13884,16352,26297,
295,13884,14537,28495,
296,13884,14537,27244,
297,13884,15227,27442,
298,13884,15449,26467,
299,13884,15127,29612,
300,13884,15449,27833,
301,13884,14944,29298,
302,13884,14687,26250,
303,13884,14679,29170,
304,13884,14679,30280,
305,13884,14569,24992,
306,13884,14569,25530,
307,13884,13969,26433,
308,13884,14152,26877,
309,13884,13889,26880,
310,13884,14157,30954,
311,13884,14142,29148,
312,13884,13892,26019,
313,13884,13892,28979,
314,13884,13892,31109,
315,13884,14735,26762,
316,13884,15167,28925,
317,13377,13377,24194,
318,13377,14077,27246,
319,13377,14290,28212,
320,13377,15092,28175,
321,13377,14994,26266,
322,13377,14895,24302,
323,13377,14827,28406,
324,13377,14417,29107,
325,13377,14357,28483,
326,13377,14432,24942,
327,13377,14127,27015,
328,13377,14417,24351,
329,13377,14595,26201,
330,13377,14597,30092,
331,13377,14582,24497,
332,13377,14717,26960,
333,13377,15317,26363,
334,13377,15309,29016,
335,13377,15107,25722,
336,13377,15372,31410,
337,13377,15372,28630,
338,13377,15407,26624,
339,13377,15407,28096,
340,13377,15625,30562,
341,13377,15254,28555,
342,13377,15254,25545,
343,13377,15689,25212,
344,13377,15372,32460,
345,13377,15372,26875,
346,13377,14724,30541,
347,13377,15982,27250,
348,13377,15414,27466,
349,13377,16187,29627,
350,13377,14802,26800,
351,13377,14802,29952,
352,13377,15322,27437,
353,13377,15382,29809,
354,13377,15382,26607,
355,13377,15152,28036,
356,13377,15297,24046,
357,13377,15672,29701,
358,13377,15214,25541,
359,13377,15154,27163,
360,13377,15214,27762,
361,13377,15214,27296,
362,13377,14754,26158,
363,13377,14959,25004,
364,13377,14549,30383,
365,13377,15597,22606,
366,13377,15259,30430,
367,13377,14649,28534,
368,13377,15114,28047,
369,13377,15259,28968,
370,13377,15259,31711,
371,13377,14284,25924,
372,13377,14284,24992,
373,13377,15322,25902,
374,13377,14594,24535,
375,13377,14059,31547,
376,13377,13829,27166,
377,13377,14692,27569,
378,13377,14539,27133,
379,13377,14692,28469,
380,13377,14412,26115,
381,13377,14412,26492,
382,13377,15002,27113,
383,13377,15975,27187,
384,13377,15805,26181,
385,13377,15711,31260,
386,13377,15711,34018,
387,13377,15802,28448,
388,13377,15612,30327,
389,13377,16444,33566,
390,13377,16364,28615,
391,13377,15792,27346,
392,13377,15609,27993,
393,13377,15129,25959,
394,13377,15269,31536,
395,13377,15212,31748,
396,13377,15339,25361,
397,13377,15217,29972,
398,13377,14984,25359,
399,13377,14969,25070,
400,13377,15144,31316,
401,13377,15514,24542,
402,13377,14804,28907,
403,13377,15177,28243,
404,13377,15712,29628,
405,13377,15724,28298,
406,13377,16107,29137,
407,13377,16777,27206,
408,13377,16044,30068,
409,13377,16044,32482,
410,13377,16044,30349,
