sep=,
data type,HARD (30),,
crossover probability,0.8,,
mutation probability,0.8,,
mutated length,7,23%,
generation size,50,,
number of generations,1000,,
selection type,ROULETTE,,
,,,,
,,,,
1,29143,29143,44174,
2,23340,23340,43622,
3,23340,26026,43456,
4,23340,25043,40194,
5,23340,25073,43913,
6,23340,25916,40666,
7,23340,25916,41649,
8,23340,28233,38916,
9,23340,28339,42133,
10,23340,27834,39681,
11,23340,27002,40776,
12,23340,27837,39591,
13,23340,27015,40534,
14,23340,25616,41600,
15,23340,23906,40833,
16,23340,26095,37994,
17,23245,23245,41326,
18,23245,23245,42312,
19,23245,23405,42170,
20,23245,23245,39020,
21,23245,23635,39303,
22,23245,24173,37762,
23,23245,24345,40316,
24,23245,23455,40357,
25,23245,23455,38555,
26,23245,24175,40550,
27,23245,24950,36765,
28,23245,23470,39607,
29,23245,24396,39758,
30,23245,24185,42131,
31,23245,25638,38629,
32,23245,25531,38177,
33,23245,25728,37636,
34,23245,24230,38769,
35,23245,24910,39263,
36,23245,24239,39300,
37,23245,24379,39689,
38,23245,24979,42162,
39,23245,24096,38942,
40,23245,24296,37932,
41,22977,22977,38938,
42,22977,23151,37230,
43,21913,21913,41312,
44,21913,22771,38737,
45,21913,21931,39910,
46,21913,23035,39320,
47,21913,24886,37682,
48,21913,24886,40728,
49,21913,23513,40312,
50,21913,24265,38577,
51,21913,22628,41076,
52,21913,22407,35652,
53,21913,23279,40737,
54,21913,23219,40519,
55,21913,23219,38626,
56,21913,23844,37753,
57,21913,23564,39730,
58,21913,23004,38476,
59,21913,24930,39798,
60,21913,23766,40497,
61,21421,21421,43668,
62,21421,23110,42666,
63,21421,21523,37251,
64,21104,21104,36901,
65,21104,21680,37996,
66,21104,22138,41644,
67,21039,21039,38006,
68,20536,20536,35633,
69,20536,22000,37159,
70,20536,20536,41483,
71,20536,22054,37915,
72,20536,21924,33788,
73,20536,22729,43348,
74,20536,22381,38284,
75,20536,24436,35434,
76,20536,24036,37316,
77,20536,24061,36156,
78,20536,24016,37660,
79,20536,22327,36113,
80,20536,23527,37196,
81,20536,22161,38113,
82,20536,22471,35953,
83,20536,23742,34067,
84,20536,22427,34456,
85,20536,22427,35812,
86,20536,23595,36481,
87,20536,21092,36916,
88,20536,20718,39737,
89,20536,21347,38412,
90,20536,20998,38223,
91,20536,21082,34671,
92,20536,21082,36952,
93,20536,21082,37296,
94,20536,21411,33449,
95,20536,22039,40253,
96,20536,20762,37691,
97,20536,21702,38847,
98,20536,22435,41897,
99,20536,22435,40354,
100,20536,23035,36319,
101,20536,21731,38658,
102,20536,22230,38803,
103,20536,22230,38837,
104,20536,21875,37381,
105,20536,21007,38897,
106,20536,22680,39266,
107,20536,22297,36352,
108,20536,22055,37682,
109,20536,21482,36812,
110,20534,20534,36882,
111,20534,20534,39368,
112,20534,20633,38254,
113,20358,20358,36735,
114,20358,22428,35886,
115,20358,22432,35748,
116,20358,21798,36420,
117,20358,22908,35265,
118,20358,22908,35055,
119,20358,24538,36611,
120,20358,22950,36740,
121,20358,22670,37951,
122,20358,22324,39680,
123,20358,24467,36316,
124,20358,24928,35349,
125,20358,23953,36195,
126,20358,23813,38363,
