SVC(degree=1)	0.6903614457831325	6394	5
SVC(C=0.1)	0.38072289156626504	6789	5
SVC(C=0.3)	0.47771084337349395	7029	5
SVC(C=0.5)	0.6072289156626506	6959	5
SVC(C=0.7)	0.6596385542168675	6686	5
LinearSVC()	0.7674698795180723	110	5
LinearSVC()	0.45903614457831327	1	5
LinearSVC()	0.5909638554216867	1	5
LinearSVC()	0.4867469879518072	2	5
LinearSVC()	0.5240963855421686	2	5
LinearSVC()	0.5427710843373494	2	5
LinearSVC()	0.5463855421686747	2	5
LinearSVC()	0.6030120481927711	2	5
LinearSVC()	0.6168674698795181	2	5
LinearSVC()	0.4867469879518072	2	5	5
LinearSVC()	0.5240963855421686	2	5	10
LinearSVC()	0.5457831325301205	2	5	15
LinearSVC()	0.5463855421686747	2	5	20
LinearSVC()	0.6024096385542169	2	5	25
LinearSVC()	0.6162650602409638	3	5	30
LinearSVC()	0.6228915662650603	2	5	35
LinearSVC()	0.6295180722891566	3	5	40
LinearSVC()	0.6493975903614457	2	5	45
LinearSVC()	0.6560240963855422	3	5	50
LinearSVC()	0.6620481927710843	3	5	55
LinearSVC()	0.6686746987951807	3	5	60
LinearSVC()	0.6698795180722892	3	5	65
