sep=	
whiteAverageNodes	blackAverageNodes	whiteAverageTime	blackAverageTime	whiteMaxDepth	blackMaxDepth	whiteAccessor	blackAccessor	winner
1084,38	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1114,37	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1106,41	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1125,43	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1107,27	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1122,55	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1141,17	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1079,27	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1094,13	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1092,89	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1111,26	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1110,18	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1110,56	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1122,32	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1106,01	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1137,86	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1142,6	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1139,19	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1121,17	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE
1118,22	0,0	0,01	0,0	5	0	SimpleAccessor	SimpleAccessor	WHITE

5100,53	0,0	0,02	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7129,28	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7465,02	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6920,76	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6433,69	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6084,27	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6679,99	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6717,64	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6660,8	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6722,72	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6659,9	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6864,54	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7089,87	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6711,4	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6589,62	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6701,49	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6785,83	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6784,07	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6864,57	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
6813,43	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7114,87	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7093,93	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7134,16	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7178,84	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7397,7	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7433,68	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7256,88	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7280,28	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7247,62	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE
7082,57	0,0	0,03	0,0	6	0	SimpleAccessor	SimpleAccessor	WHITE

46651,5	0,0	0,21	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
34810,83	0,0	0,15	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
28939,24	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
25471,92	0,0	0,11	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
27236,79	0,0	0,12	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30389,31	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
31820,4	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30389,92	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29582,42	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
32868,95	0,0	0,15	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
31263,94	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
31096,96	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30537,72	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
31704,47	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30099,14	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30499,42	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30022,86	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29396,09	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30190,85	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30837,8	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
30278,0	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29282,27	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29038,77	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29501,97	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
28956,69	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
28555,89	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29593,43	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29363,97	0,0	0,13	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29560,54	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE
29791,25	0,0	0,14	0,0	7	0	SimpleAccessor	SimpleAccessor	WHITE

